mRNA,CKR,HSR,FoldChange,log2FC
LOC_Os08g06040,47.0,5.2,0.12916666666666668,-2.9526942852216433
LOC_Os08g06090,30.4,0.0,0.03184713375796178,-4.972692654004264
LOC_Os08g06110,54.4,6.5,0.13537906137184116,-2.8849234755533075
LOC_Os08g06370,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os08g06380,77.0,1.7,0.03461538461538462,-4.852442811586142
LOC_Os08g06420,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os08g06474,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os08g06520,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os08g06550,18.6,2.2,0.16326530612244897,-2.6147098441152083
LOC_Os08g06800,9.5,0.5,0.14285714285714285,-2.807354922057604
LOC_Os08g06930,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os08g07290,6.5,0.6,0.21333333333333335,-2.228818690495881
LOC_Os08g07380,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os08g07490,5.4,0.0,0.15625,-2.678071905112638
LOC_Os08g07550,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os08g07590,9.9,0.0,0.09174311926605504,-3.4462562298895643
LOC_Os08g07660,34.7,5.6,0.18487394957983191,-2.4353861446706464
LOC_Os08g07670,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os08g07690,17.3,3.5,0.2459016393442623,-2.023846741954368
LOC_Os08g07984,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os08g08020,11.1,0.7,0.14049586776859505,-2.831400396024255
LOC_Os08g08060,7.1,0.8,0.22222222222222224,-2.169925001442312
LOC_Os08g08240,4.4,0.3,0.24074074074074073,-2.0544477840223765
LOC_Os08g08586,8.0,0.6,0.17777777777777778,-2.4918530963296748
LOC_Os08g08700,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os08g08960,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os08g09170,9.1,1.4,0.2376237623762376,-2.0732489820306386
LOC_Os08g09190,29.1,5.1,0.20265780730897007,-2.302882339196816
LOC_Os08g09210,6.1,0.4,0.19718309859154928,-2.342392197447078
LOC_Os08g09250,48.7,7.0,0.16096579476861167,-2.6351739466749238
LOC_Os08g09310,6.6,0.0,0.13157894736842105,-2.925999418556223
LOC_Os08g09350,41.5,4.0,0.11764705882352941,-3.0874628412503395
LOC_Os08g09610,65.1,2.7,0.05597579425113465,-4.1590530958787415
LOC_Os08g09840,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os08g09870,7.9,0.0,0.11235955056179775,-3.1538053360790355
LOC_Os08g09920,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os08g09950,9.0,1.4,0.24,-2.0588936890535687
LOC_Os08g09940,17.0,2.0,0.16666666666666666,-2.584962500721156
LOC_Os08g10020,13.8,1.6,0.17567567567567569,-2.5090136474878575
LOC_Os08g10250,4.7,0.4,0.24561403508771928,-2.0255350921071376
LOC_Os08g10350,8.6,0.0,0.10416666666666667,-3.263034405833794
LOC_Os08g10570,14.6,2.7,0.2371794871794872,-2.0759488532332986
LOC_Os08g10600,12.0,1.4,0.1846153846153846,-2.4374053123072983
LOC_Os08g10608,14.3,2.0,0.19607843137254902,-2.3504972470841334
LOC_Os08g10740,9.1,0.9,0.18811881188118812,-2.4102839693082094
LOC_Os08g11450,15.5,2.0,0.18181818181818182,-2.4594316186372973
LOC_Os08g11470,5.1,0.4,0.22950819672131148,-2.123382415505282
LOC_Os08g11490,8.4,0.0,0.10638297872340426,-3.232660756790275
LOC_Os08g12430,4.8,0.4,0.24137931034482757,-2.050626073069968
LOC_Os08g12840,14.6,1.6,0.16666666666666669,-2.584962500721156
LOC_Os08g13254,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os08g13270,9.2,0.7,0.16666666666666669,-2.584962500721156
LOC_Os08g13350,12.2,0.7,0.12878787878787878,-2.956931278108114
LOC_Os08g13430,6.0,0.0,0.14285714285714285,-2.807354922057604
LOC_Os08g13440,214.6,4.9,0.02736549165120594,-5.191498413390664
LOC_Os08g13690,100.6,19.8,0.20472440944881892,-2.2882449686310737
LOC_Os08g13920,269.8,22.2,0.08567208271787297,-3.5450310284474247
LOC_Os08g14109,9.3,0.2,0.11650485436893203,-3.1015380264620624
LOC_Os08g14200,27.4,0.0,0.035211267605633804,-4.82781902461732
LOC_Os08g14450,5.0,0.4,0.2333333333333333,-2.0995356735509145
LOC_Os08g14640,19.3,1.6,0.12807881773399016,-2.964896199044084
LOC_Os08g14720,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os08g14760,16.3,2.7,0.2138728323699422,-2.225174862007775
LOC_Os08g14830,6.2,0.5,0.20833333333333331,-2.263034405833794
LOC_Os08g14880,11.5,1.0,0.16,-2.643856189774725
LOC_Os08g15420,29.6,3.6,0.1503267973856209,-2.733825886635639
LOC_Os08g16130,8.4,1.1,0.22340425531914893,-2.1622714288988774
LOC_Os08g16350,12.4,2.1,0.23134328358208955,-2.111892880070897
LOC_Os08g16820,4.0,0.0,0.2,-2.321928094887362
LOC_Os08g17060,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os08g17160,16.5,0.0,0.05714285714285714,-4.129283016944966
LOC_Os08g18890,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os08g19310,8.3,0.7,0.18279569892473116,-2.4516959698576923
LOC_Os08g19850,13.5,2.4,0.23448275862068965,-2.092446248764595
LOC_Os08g20130,7.4,1.0,0.23809523809523808,-2.070389327891398
LOC_Os08g20570,36.8,7.5,0.22486772486772488,-2.1528514880833707
LOC_Os08g20644,10.8,0.0,0.0847457627118644,-3.560714954474479
LOC_Os08g21561,17.4,2.7,0.20108695652173916,-2.314108590428063
LOC_Os08g23110,4.6,0.3,0.23214285714285718,-2.1069152039165115
LOC_Os08g23180,71.6,1.5,0.03443526170798898,-4.859969548221026
LOC_Os08g23730,20.0,1.6,0.12380952380952381,-3.0138057995250302
LOC_Os08g23810,12.3,1.0,0.15037593984962405,-2.733354340613827
LOC_Os08g24160,6.9,0.0,0.12658227848101264,-2.981852653289741
LOC_Os08g24182,16.6,1.8,0.15909090909090906,-2.6520766965796936
LOC_Os08g24790,37.9,1.6,0.06683804627249358,-3.9031866268450996
LOC_Os08g25050,26.3,3.9,0.1794871794871795,-2.478047296804644
LOC_Os08g25570,8.8,1.0,0.2040816326530612,-2.292781749227846
LOC_Os08g25720,33.8,3.6,0.13218390804597702,-2.9193815397917153
LOC_Os08g27070,42.5,6.3,0.16781609195402297,-2.5750470318560734
LOC_Os08g28170,5.6,0.6,0.24242424242424246,-2.0443941193584534
LOC_Os08g28570,5.3,0.4,0.2222222222222222,-2.1699250014423126
LOC_Os08g28580,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os08g28670,42.5,2.0,0.06896551724137931,-3.8579809951275723
LOC_Os08g28870,4.0,0.0,0.2,-2.321928094887362
LOC_Os08g29100,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os08g29200,10.1,0.0,0.0900900900900901,-3.4724877714627436
LOC_Os08g29520,8.0,1.2,0.24444444444444446,-2.0324214776923775
LOC_Os08g30370,23.3,0.0,0.0411522633744856,-4.602884408718419
LOC_Os08g30480,7.4,0.8,0.21428571428571427,-2.222392421336448
LOC_Os08g30719,10.8,1.9,0.24576271186440676,-2.0246620542342693
LOC_Os08g30930,11.7,0.4,0.11023622047244094,-3.1813297647145617
LOC_Os08g31000,7.8,0.0,0.11363636363636363,-3.137503523749935
LOC_Os08g31340,14.7,1.2,0.14012738853503187,-2.8351891302543293
LOC_Os08g31460,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os08g31470,16.3,3.3,0.24855491329479767,-2.0083634729346267
LOC_Os08g31630,17.9,3.2,0.22222222222222224,-2.169925001442312
LOC_Os08g31780,7.7,0.5,0.1724137931034483,-2.5360529002402097
LOC_Os08g31820,7.2,0.0,0.12195121951219513,-3.035623909730721
LOC_Os08g31970,16.7,1.7,0.15254237288135594,-2.712718047919529
LOC_Os08g32094,14.9,0.0,0.06289308176100629,-3.990954860396993
LOC_Os08g32500,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os08g32570,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os08g33390,16.2,1.2,0.12790697674418605,-2.9668331360648006
LOC_Os08g33440,18.9,2.7,0.18592964824120606,-2.4271712549146987
LOC_Os08g33740,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os08g33820,73.4,0.0,0.013440860215053762,-6.217230716220669
LOC_Os08g34210,23.1,2.2,0.13278008298755187,-2.9128893362299615
LOC_Os08g34510,11.9,0.0,0.07751937984496124,-3.689299160535892
LOC_Os08g34700,34.7,0.0,0.028011204481792715,-5.157852169141737
LOC_Os08g34984,11.0,0.0,0.08333333333333333,-3.584962500721156
LOC_Os08g35210,9.8,0.3,0.12037037037037036,-3.0544477840223765
LOC_Os08g35319,6.2,0.0,0.1388888888888889,-2.84799690655495
LOC_Os08g35580,9.3,0.0,0.0970873786407767,-3.364572432295856
LOC_Os08g35710,32.1,2.0,0.09063444108761329,-3.463796811198699
LOC_Os08g35880,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os08g36010,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os08g36040,85.9,0.0,0.01150747986191024,-6.441284271927038
LOC_Os08g36310,11.2,0.0,0.0819672131147541,-3.6088092426755236
LOC_Os08g36320,13.1,1.9,0.20567375886524822,-2.2815703572712214
LOC_Os08g36450,18.7,1.0,0.10152284263959391,-3.300123724569014
LOC_Os08g36580,5.8,0.0,0.14705882352941177,-2.765534746362977
LOC_Os08g37174,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os08g37280,7.1,0.7,0.20987654320987656,-2.252387161634285
LOC_Os08g37300,50.4,0.0,0.019455252918287938,-5.683696454306515
LOC_Os08g37320,60.9,14.4,0.24878836833602586,-2.007009058519363
LOC_Os08g37390,7.2,0.0,0.12195121951219513,-3.035623909730721
LOC_Os08g37580,18.5,0.0,0.05128205128205128,-4.285402218862249
LOC_Os08g37590,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os08g37600,11.5,2.0,0.24,-2.0588936890535687
LOC_Os08g37960,42.3,5.1,0.14087759815242495,-2.8274858771638387
LOC_Os08g37990,5.6,0.0,0.15151515151515152,-2.722466024471091
LOC_Os08g38080,7.3,0.0,0.12048192771084336,-3.053111336459563
LOC_Os08g38086,11.5,0.7,0.136,-2.8783214434117474
LOC_Os08g38160,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os08g38170,90.9,0.6,0.017410228509249184,-5.843921051289034
LOC_Os08g38240,14.1,2.1,0.20529801324503313,-2.2842084289382036
LOC_Os08g38270,43.3,1.3,0.05191873589164785,-4.267600932498006
LOC_Os08g38300,71.6,3.1,0.05647382920110193,-4.146273733377667
LOC_Os08g38310,5.3,0.0,0.15873015873015872,-2.655351828612554
LOC_Os08g38320,25.4,4.6,0.21212121212121213,-2.237039197300849
LOC_Os08g38400,7.3,0.4,0.1686746987951807,-2.567684509289321
LOC_Os08g38560,31.5,2.5,0.1076923076923077,-3.21501289097085
LOC_Os08g38820,12.8,1.4,0.17391304347826086,-2.523561956057013
LOC_Os08g38850,7.7,0.6,0.18390804597701152,-2.442943495848728
LOC_Os08g38970,10.1,0.4,0.12612612612612611,-2.987060944292502
LOC_Os08g39060,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os08g39070,6.3,0.0,0.136986301369863,-2.867896463992655
LOC_Os08g39100,11.1,1.4,0.19834710743801653,-2.333900736553438
LOC_Os08g39120,6.4,0.5,0.2027027027027027,-2.3025627700204314
LOC_Os08g39270,14.4,0.8,0.11688311688311688,-3.096861539252589
LOC_Os08g39330,31.7,0.0,0.030581039755351678,-5.03121873061072
LOC_Os08g39500,41.0,9.2,0.24285714285714283,-2.0418201756946273
LOC_Os08g39590,11.9,0.6,0.12403100775193798,-3.011227255423254
LOC_Os08g39870,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os08g39930,17.7,0.0,0.053475935828877004,-4.224966365000275
LOC_Os08g39990,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os08g40090,15.5,2.7,0.22424242424242424,-2.156868848616866
LOC_Os08g40170,25.7,1.7,0.10112359550561799,-3.305808429524085
LOC_Os08g40230,14.8,1.4,0.15189873417721517,-2.718818247455947
LOC_Os08g40240,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os08g40570,12.7,1.6,0.18978102189781024,-2.3975923648194346
LOC_Os08g40630,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os08g41100,39.8,3.9,0.12009803921568629,-3.0577154978562873
LOC_Os08g41250,15.0,2.7,0.23125,-2.1124747292584125
LOC_Os08g41300,71.3,9.5,0.14522821576763487,-2.783606319284995
LOC_Os08g41440,13.3,1.6,0.18181818181818182,-2.4594316186372973
LOC_Os08g41590,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os08g41780,4.9,0.0,0.1694915254237288,-2.560714954474479
LOC_Os08g41790,26.0,2.0,0.1111111111111111,-3.1699250014423126
LOC_Os08g41810,47.6,8.3,0.19135802469135804,-2.3856536924977494
LOC_Os08g42080,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os08g42380,21.7,3.0,0.1762114537444934,-2.5046203924035524
LOC_Os08g42530,4.9,0.2,0.20338983050847456,-2.297680548640685
LOC_Os08g42560,25.2,3.8,0.183206106870229,-2.448460500816294
LOC_Os08g42620,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os08g42730,9.5,0.0,0.09523809523809523,-3.3923174227787602
LOC_Os08g42870,12.6,1.3,0.1691176470588235,-2.5639008851933265
LOC_Os08g42920,27.2,2.5,0.12411347517730496,-3.0102683354538273
LOC_Os08g43010,5.4,0.4,0.21874999999999997,-2.1926450779423963
LOC_Os08g43060,22.1,3.9,0.21212121212121213,-2.237039197300849
LOC_Os08g43140,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os08g43350,6.3,0.6,0.21917808219178084,-2.189824558880017
LOC_Os08g43430,8.0,1.0,0.2222222222222222,-2.1699250014423126
LOC_Os08g43450,5.7,0.6,0.23880597014925373,-2.0660891904577725
LOC_Os08g43770,9.5,0.0,0.09523809523809523,-3.3923174227787602
LOC_Os08g43790,6.8,0.0,0.12820512820512822,-2.9634741239748856
LOC_Os08g43940,3.6,0.0,0.2173913043478261,-2.2016338611696504
LOC_Os08g43950,7.2,0.0,0.12195121951219513,-3.035623909730721
LOC_Os08g43980,4.6,0.0,0.17857142857142858,-2.4854268271702415
LOC_Os08g44010,8.5,0.8,0.18947368421052632,-2.3999306068886352
LOC_Os08g44220,56.5,1.8,0.04869565217391304,-4.360063223774134
LOC_Os08g44230,13.3,0.3,0.09090909090909091,-3.4594316186372973
LOC_Os08g44270,140.8,5.6,0.0465444287729196,-4.425247697881063
LOC_Os08g44290,20.9,1.2,0.10045662100456622,-3.315355440963876
LOC_Os08g44300,14.7,0.0,0.06369426751592357,-3.972692654004265
LOC_Os08g44360,25.5,3.1,0.15471698113207547,-2.692296544832478
LOC_Os08g44420,13.6,0.5,0.10273972602739727,-3.2829339632714984
LOC_Os08g44410,12.1,0.0,0.07633587786259542,-3.711494906650088
LOC_Os08g44450,18.4,3.8,0.24742268041237114,-2.0149503414659713
LOC_Os08g44460,46.0,5.5,0.13829787234042554,-2.854149133536545
LOC_Os08g44480,61.5,14.1,0.24159999999999998,-2.0493076402243706
LOC_Os08g44530,31.1,0.7,0.0529595015576324,-4.2389666458719635
LOC_Os08g44680,63.9,3.2,0.06471494607087827,-3.949757245220378
LOC_Os08g44750,19.0,0.0,0.05,-4.321928094887363
LOC_Os08g44760,14.7,1.9,0.18471337579617836,-2.4366397537640547
LOC_Os08g44770,15.3,3.0,0.24539877300613497,-2.0268000593437154
LOC_Os08g45060,7.5,0.0,0.11764705882352941,-3.0874628412503395
LOC_Os08g45140,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os09g01160,4.1,0.0,0.19607843137254904,-2.350497247084133
LOC_Os09g01690,10.1,1.6,0.23423423423423426,-2.0939761482090136
LOC_Os09g02000,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os09g02250,18.1,2.4,0.17801047120418848,-2.489965986785409
LOC_Os09g02260,5.7,0.0,0.14925373134328357,-2.7441610955704103
LOC_Os09g02300,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os09g02420,25.1,3.7,0.18007662835249041,-2.4733171448922473
LOC_Os09g02650,17.4,3.0,0.2173913043478261,-2.2016338611696504
LOC_Os09g03210,8.1,1.0,0.21978021978021978,-2.1858665453113337
LOC_Os09g04370,63.6,4.3,0.08204334365325078,-3.6074699001307255
LOC_Os09g04380,10.8,0.0,0.0847457627118644,-3.560714954474479
LOC_Os09g04384,15.0,0.0,0.0625,-4.0
LOC_Os09g04440,10.3,1.7,0.23893805309734514,-2.065291460251719
LOC_Os09g04504,11.0,1.9,0.24166666666666667,-2.0489096004809464
LOC_Os09g04730,28.5,4.4,0.18305084745762712,-2.449683642085735
LOC_Os09g04880,6.7,0.9,0.24675324675324672,-2.018859027251316
LOC_Os09g06560,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os09g06634,14.6,2.0,0.19230769230769232,-2.3785116232537296
LOC_Os09g07190,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os09g07360,24.0,3.9,0.196,-2.3510744405468786
LOC_Os09g07350,43.7,0.4,0.03131991051454138,-4.9967760991257135
LOC_Os09g07450,8.3,0.4,0.15053763440860213,-2.7318038890504277
LOC_Os09g07460,77.1,9.1,0.1293213828425096,-2.9509672553901845
LOC_Os09g07490,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os09g07614,16.6,1.6,0.1477272727272727,-2.758991900496205
LOC_Os09g07820,3.3,0.0,0.23255813953488372,-2.1043366598147357
LOC_Os09g07830,22.7,2.2,0.13502109704641352,-2.8887432488982587
LOC_Os09g09980,7.8,0.0,0.11363636363636363,-3.137503523749935
LOC_Os09g10054,6.4,0.6,0.21621621621621623,-2.2094533656289497
LOC_Os09g10201,10.9,1.8,0.2352941176470588,-2.0874628412503395
LOC_Os09g10274,67.4,14.7,0.22953216374269003,-2.123231765994271
LOC_Os09g10600,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os09g10760,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os09g10820,5.7,0.3,0.19402985074626866,-2.3656494723166803
LOC_Os09g10910,5.2,0.0,0.16129032258064516,-2.6322682154995127
LOC_Os09g11200,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os09g11440,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os09g11970,9.9,0.0,0.09174311926605504,-3.4462562298895643
LOC_Os09g12230,13.3,2.4,0.23776223776223773,-2.0724084955280504
LOC_Os09g12600,19.9,1.9,0.13875598086124402,-2.8493781369533107
LOC_Os09g12720,5.9,0.3,0.18840579710144928,-2.408084738637077
LOC_Os09g13575,64.6,7.4,0.12804878048780488,-2.9652345818393235
LOC_Os09g13570,51.8,4.3,0.10037878787878789,-3.316473664795254
LOC_Os09g13650,5.0,0.4,0.2333333333333333,-2.0995356735509145
LOC_Os09g13870,7.2,1.0,0.24390243902439027,-2.035623909730721
LOC_Os09g14019,6.0,0.0,0.14285714285714285,-2.807354922057604
LOC_Os09g14240,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os09g14450,11.2,0.7,0.13934426229508198,-2.8432744963125467
LOC_Os09g14660,4.3,0.0,0.18867924528301888,-2.4059923596758366
LOC_Os09g14670,11.3,1.8,0.2276422764227642,-2.135159583281636
LOC_Os09g15365,61.1,5.4,0.10305958132045089,-3.2784494582204813
LOC_Os09g15370,23.1,0.5,0.06224066390041493,-4.005998740621443
LOC_Os09g15760,30.2,6.3,0.23397435897435898,-2.095577659982231
LOC_Os09g15800,6.0,0.0,0.14285714285714285,-2.807354922057604
LOC_Os09g17600,16.5,1.6,0.14857142857142858,-2.750771393691237
LOC_Os09g17650,4.5,0.0,0.18181818181818182,-2.4594316186372973
LOC_Os09g17740,33.9,2.2,0.09169054441260746,-3.447083226209652
LOC_Os09g18450,29.7,1.9,0.09446254071661238,-3.404113850242607
LOC_Os09g18620,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os09g19280,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os09g19360,9.2,0.0,0.09803921568627452,-3.350497247084133
LOC_Os09g19560,8.1,0.5,0.16483516483516483,-2.6009040445901777
LOC_Os09g20030,21.9,2.8,0.16593886462882096,-2.5912762746533584
LOC_Os09g20540,6.1,0.0,0.14084507042253522,-2.8278190246173196
LOC_Os09g20660,21.6,4.5,0.24336283185840707,-2.0388192488905283
LOC_Os09g20830,9.4,1.0,0.1923076923076923,-2.37851162325373
LOC_Os09g20850,5.0,0.0,0.16666666666666666,-2.584962500721156
LOC_Os09g20880,5.4,0.0,0.15625,-2.678071905112638
LOC_Os09g20980,4.3,0.0,0.18867924528301888,-2.4059923596758366
LOC_Os09g20990,57.5,10.8,0.20170940170940171,-2.3096497651089254
LOC_Os09g21000,12.4,0.7,0.12686567164179105,-2.978626349207433
LOC_Os09g21180,12.0,0.5,0.11538461538461539,-3.115477217419936
LOC_Os09g21370,8.1,0.0,0.10989010989010989,-3.1858665453113337
LOC_Os09g21380,35.1,6.7,0.21329639889196675,-2.22906848619227
LOC_Os09g21450,4.8,0.0,0.1724137931034483,-2.5360529002402097
LOC_Os09g21740,7.3,0.0,0.12048192771084336,-3.053111336459563
LOC_Os09g23220,6.7,0.9,0.24675324675324672,-2.018859027251316
LOC_Os09g23280,3.2,0.0,0.23809523809523808,-2.070389327891398
LOC_Os09g23300,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os09g23820,12.0,0.0,0.07692307692307693,-3.700439718141092
LOC_Os09g24190,5.8,0.0,0.14705882352941177,-2.765534746362977
LOC_Os09g24260,10.8,1.2,0.1864406779661017,-2.423211430724544
LOC_Os09g24370,683.5,7.9,0.01300219138056976,-6.265101395178864
LOC_Os09g24640,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os09g24690,32.9,4.1,0.15044247787610618,-2.7327161211648483
LOC_Os09g25000,5.5,0.0,0.15384615384615385,-2.700439718141092
LOC_Os09g25150,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os09g25290,6.3,0.4,0.1917808219178082,-2.3824696368224134
LOC_Os09g25490,73.8,2.4,0.045454545454545456,-4.459431618637297
LOC_Os09g25550,3.8,0.0,0.20833333333333334,-2.263034405833794
LOC_Os09g25600,3.1,0.0,0.24390243902439027,-2.035623909730721
LOC_Os09g25710,11.1,0.0,0.08264462809917356,-3.596935142387232
LOC_Os09g25880,6.0,0.0,0.14285714285714285,-2.807354922057604
LOC_Os09g26004,5.4,0.5,0.234375,-2.0931094043914813
LOC_Os09g26110,4.2,0.0,0.1923076923076923,-2.37851162325373
LOC_Os09g26370,10.2,0.0,0.08928571428571429,-3.4854268271702415
LOC_Os09g26420,116.3,16.8,0.15174765558397274,-2.7202538670621106
LOC_Os09g26560,11.9,2.1,0.24031007751937986,-2.057030945036379
LOC_Os09g26620,93.3,3.2,0.044538706256627786,-4.488796537896336
LOC_Os09g26710,10.1,1.4,0.21621621621621623,-2.2094533656289497
LOC_Os09g26830,8.9,0.4,0.1414141414141414,-2.8220016980220057
LOC_Os09g26960,78.0,8.9,0.12531645569620253,-2.996352222984856
LOC_Os09g27230,10.4,0.8,0.15789473684210525,-2.6629650127224296
LOC_Os09g27330,3.4,0.0,0.22727272727272727,-2.137503523749935
LOC_Os09g27360,4.7,0.0,0.17543859649122806,-2.5109619192773796
LOC_Os09g27420,40.9,6.2,0.17183770883054894,-2.540881432257039
LOC_Os09g27500,8.4,0.0,0.10638297872340426,-3.232660756790275
LOC_Os09g27510,6.5,0.0,0.13333333333333333,-2.9068905956085187
LOC_Os09g27690,6.5,0.6,0.21333333333333335,-2.228818690495881
LOC_Os09g27700,29.0,0.3,0.043333333333333335,-4.528378972354789
LOC_Os09g27750,7.8,0.0,0.11363636363636363,-3.137503523749935
LOC_Os09g27830,16.7,1.9,0.1638418079096045,-2.6096245549554253
LOC_Os09g27890,7.6,0.4,0.1627906976744186,-2.618909832644494
LOC_Os09g27990,5.5,0.0,0.15384615384615385,-2.700439718141092
LOC_Os09g28200,14.5,0.0,0.06451612903225806,-3.9541963103868754
LOC_Os09g28210,17.1,0.0,0.055248618784530384,-4.177917792195843
LOC_Os09g28280,20.2,0.0,0.04716981132075472,-4.405992359675837
LOC_Os09g28600,14.7,0.0,0.06369426751592357,-3.972692654004265
LOC_Os09g28660,8.4,0.0,0.10638297872340426,-3.232660756790275
LOC_Os09g28690,9.0,0.0,0.1,-3.321928094887362
LOC_Os09g28720,12.7,2.2,0.23357664233576644,-2.098032082960527
LOC_Os09g28850,5.9,0.4,0.20289855072463767,-2.301169534720565
LOC_Os09g28890,11.5,1.9,0.23199999999999998,-2.107803289534515
LOC_Os09g29100,17.2,2.9,0.2142857142857143,-2.2223924213364477
LOC_Os09g29110,4.3,0.0,0.18867924528301888,-2.4059923596758366
LOC_Os09g29210,18.7,3.6,0.23350253807106597,-2.0984898633993634
LOC_Os09g29200,60.8,9.3,0.16666666666666669,-2.584962500721156
LOC_Os09g29360,5.1,0.0,0.1639344262295082,-2.6088092426755236
LOC_Os09g29404,7.5,0.2,0.1411764705882353,-2.8244284354165456
LOC_Os09g29460,19.2,0.7,0.08415841584158416,-3.570748641501455
LOC_Os09g29560,7.5,0.0,0.11764705882352941,-3.0874628412503395
LOC_Os09g29600,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os09g29630,8.0,1.1,0.23333333333333334,-2.0995356735509145
LOC_Os09g29750,11.1,1.8,0.23140495867768593,-2.1115083152169905
LOC_Os09g29760,7.7,0.0,0.1149425287356322,-3.1210154009613658
LOC_Os09g29825,7.1,0.0,0.1234567901234568,-3.017921907997262
LOC_Os09g29830,9.8,0.5,0.13888888888888887,-2.8479969065549504
LOC_Os09g29890,34.2,2.2,0.09090909090909091,-3.4594316186372973
LOC_Os09g29970,14.4,1.7,0.17532467532467533,-2.511899038531433
LOC_Os09g30010,7.2,0.0,0.12195121951219513,-3.035623909730721
LOC_Os09g30070,4.4,0.0,0.18518518518518517,-2.4329594072761065
LOC_Os09g30150,20.1,2.0,0.14218009478672985,-2.8142085930986664
LOC_Os09g30190,30.6,2.1,0.0981012658227848,-3.3495844377902277
LOC_Os09g30310,45.0,5.5,0.14130434782608695,-2.823122237915921
LOC_Os09g30340,36.1,6.1,0.19137466307277626,-2.3855282571161216
LOC_Os09g30360,6.6,0.0,0.13157894736842105,-2.925999418556223
LOC_Os09g30380,3.9,0.0,0.2040816326530612,-2.292781749227846
LOC_Os09g30486,44.5,6.0,0.15384615384615385,-2.700439718141092
LOC_Os09g31031,3.5,0.0,0.2222222222222222,-2.1699250014423126
LOC_Os09g31080,308.8,7.7,0.028082633957391863,-5.15417793294084
LOC_Os09g31170,14.6,2.3,0.21153846153846154,-2.241008099503795
LOC_Os09g31310,16.7,0.0,0.05649717514124294,-4.145677455195635
LOC_Os09g31430,10.5,0.0,0.08695652173913043,-3.523561956057013
LOC_Os09g32080,69.3,12.1,0.18634423897581792,-2.423957877535085
LOC_Os09g32250,14.6,0.3,0.08333333333333334,-3.584962500721156
LOC_Os09g32274,9.2,0.9,0.18627450980392157,-2.42449782852791
LOC_Os09g32290,11.1,0.0,0.08264462809917356,-3.596935142387232
